Username,Navigation_Path,Count
RC061100,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,13
RC061100,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Units -> Daily Units Summary,4
RC061100,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Top Customers -> Top Customers -> Top Customer By Location,2
RC061100,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Daily Units Summary,2
RC061100,Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Daily Units Summary,2
RC062542,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular,79
RC062542,Daily Sales -> Daily Sales -> Tabular -> Branch Operations -> Branch Summary -> Summary Dashboard -> Daily Sales -> Daily Sales -> Tabular,24
RC062542,Branch Operations -> Branch Summary -> Summary Dashboard -> Daily Sales -> Daily Sales -> Tabular -> Branch Operations -> Branch Summary -> Summary Dashboard,24
RC062542,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular -> Branch Operations -> Branch Summary -> Summary Dashboard,15
RC062542,Daily Sales -> Daily Sales -> Tabular -> Branch Operations -> Branch Summary -> Summary Dashboard -> Branch Operations -> Branch Summary -> Summary Dashboard,9
RC063055,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,4
RC063055,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,4
RC063055,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview,3
RC063055,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,3
RC063055,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,2
RC064986,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,38
RC064986,Inventory Management -> Inventory Finder -> Search By District -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,10
RC064986,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Inventory Management -> Inventory Finder -> Search By District,9
RC064986,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,8
RC064986,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,8
RC069115,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,13
RC069115,Daily Sales -> Daily Sales -> Daily Sales -> Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Summary -> Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Sales Report,3
RC069115,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Summary,2
RC069115,Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Summary -> Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Sales Report -> Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Sales Report,2
RC069115,Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Summary -> Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Sales Report -> Daily Sales -> Daily Sales -> Daily Sales,2
RC069388,Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Search By District,11
RC069388,Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,10
RC069388,Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Search By District,2
RC069388,Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,2
RC069388,Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,1
RC072312,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,78
RC072312,Inventory Management -> Inventory Finder Shortage Surplus -> Search by Distance -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,39
RC072312,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance,36
RC072312,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Inventory Management -> Inventory Finder Shortage Surplus -> Search by Distance,31
RC072312,Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,28
RC073428,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District,4
RC073428,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder -> Search By District,2
RC073428,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,1
RC073428,Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search by Distance,1
RC073428,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search by Distance -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,1
RC077874,Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Daily Units Summary,2
RC077874,Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Sales -> Daily Sales,2
RC077874,Market Share -> Market Share Dashboard -> Market Share Summary -> Market Share -> Market Share Dashboard -> Market Share Detail -> Daily Sales -> Daily Units -> Daily Units Summary,1
RC077874,Market Share -> Market Share Dashboard -> Market Share Detail -> Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Daily Units Summary,1
RC077874,Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,1
RC078061,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,12
RC078061,Daily Sales -> Daily Sales -> Daily Sales -> Inventory Management -> Inventory Finder -> Search By District -> Daily Sales -> Daily Sales -> Daily Sales,8
RC078061,Inventory Management -> Inventory Finder -> Search By District -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,7
RC078061,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Inventory Management -> Inventory Finder -> Search By District,6
RC078061,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Month End Sales -> Daily Sales -> Daily Sales -> Daily Sales,2
RC081293,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District,2
RC092058,Payroll Productivity -> Payroll Productivity -> Summary -> Payroll Productivity -> Payroll Productivity -> Wages % Sales -> Payroll Productivity -> Payroll Productivity -> Wages / Invoice,1
RC092058,Payroll Productivity -> Payroll Productivity -> Wages % Sales -> Payroll Productivity -> Payroll Productivity -> Wages / Invoice -> Payroll Productivity -> Payroll Productivity -> Summary,1
RC092058,Payroll Productivity -> Payroll Productivity -> Wages / Invoice -> Payroll Productivity -> Payroll Productivity -> Summary -> Productivity -> Productivity Summary -> Productivity Summary,1
RC092058,Payroll Productivity -> Payroll Productivity -> Summary -> Productivity -> Productivity Summary -> Productivity Summary -> Daily Sales -> Daily Sales -> Daily Sales,1
RC092058,Productivity -> Productivity Summary -> Productivity Summary -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Deliveries -> Daily Deliveries -> Daily Deliveries Dashboard,1
RC203143,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,1
RC203143,Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder -> Search By District,1
RC203372,Inventory Management -> Usage and Supply -> Usage and Supply -> Inventory Management -> Usage and Supply -> Usage and Supply -> Inventory Management -> Inventory Finder -> Search By District,1
RC203372,Inventory Management -> Usage and Supply -> Usage and Supply -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels,1
RC203372,Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,1
RC203372,Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Search by Distance,1
RD005517,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular,25
RD005517,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Tabular,4
RD005517,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular,3
RD005517,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,3
RD005517,Daily Sales -> Daily Sales -> Tabular -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Daily Sales -> Daily Sales -> Tabular,3
RD074270,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular,230
RD074270,Inventory Management -> Inventory Finder -> Search by Distance -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular,6
RD074270,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular -> Inventory Management -> Inventory Finder -> Search by Distance,5
RD074270,Daily Sales -> Daily Sales -> Tabular -> Inventory Management -> Inventory Finder -> Search by Distance -> Daily Sales -> Daily Sales -> Tabular,4
RD074270,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Units -> Units Tabular,3
RD101926,Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,10
RD101926,Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,10
RD101926,Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance,8
RD101926,Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance,7
RD101926,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,6
RE035275,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search by Distance -> Inventory Management -> Inventory Finder -> Search By District,1
RE035275,Inventory Management -> Inventory Finder -> Search by Distance -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District,1
RE035275,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District,1
RE035275,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels,1
RE035275,Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Management -> Inventory Finder -> Search By District,1
RE056298,Daily Sales -> Daily Sales -> Tabular -> Branch Operations -> Branch Summary -> Summary Dashboard -> Daily Sales -> Daily Sales -> Tabular,7
RE056298,Branch Operations -> Branch Summary -> Summary Dashboard -> Daily Sales -> Daily Sales -> Tabular -> Branch Operations -> Branch Summary -> Summary Dashboard,7
